EBI_sum,EDI_total,I felt at one with the universe.,I felt a sense of union with others.,I experienced a decrease in my sense of self-importance.,"I experienced a disintegration of my ""self"" or ego.",I felt far less absorbed by my own issues and concerns.,I lost all sense of ego.,all notion of self and identity dissolved away.,...9,...10,Total...11,...12,Total...13,CEQ_Total,MEQ_Total,ASC_Unity,ASC_Spiritual,ASC_Bliss,ASC_Insight,ASC_Disembodiment,ASC_Imp Contr Cogn,ASC_Anxiety,ASC_Complex im,ASC_Elem im,ASC_Aud-Vis,ASC_Changed Meaning
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,100,50,28,14,100,0,100,100,NA,NA,61.5,NA,61.5,56.92307692307692,61.333333333333336,48.4,44.666666666666664,41.333333333333336,77,64.66666666666667,74.85714285714286,79.83333333333333,84,75,67,100
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,52,63,100,100,71,100,9,23,NA,NA,64.75,NA,64.75,10,60,71.2,38.333333333333336,100,87,0.3333333333333333,10.285714285714286,2.8333333333333335,4.333333333333333,89.33333333333333,41.333333333333336,64.66666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,90,93,90,70,78,53,52,54,NA,NA,72.5,NA,72.5,22.307692307692307,76.66666666666667,93.8,59,80,87,56.333333333333336,34.285714285714285,7.166666666666667,92,89,82.66666666666667,41.666666666666664
17,73,92,89,86,71,77,49,43,NA,NA,72.5,NA,72.5,6.923076923076923,98.66666666666667,87,65.66666666666667,93.33333333333333,89,86.66666666666667,15.428571428571429,28.833333333333332,98.33333333333333,99,99,73.66666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,86,97,95,35,94,71,95,88,NA,NA,82.625,NA,82.625,10,78.66666666666667,85.6,66,85.33333333333333,56,34,21,10.333333333333334,90,86,71,33
296,76,77,93,89,80,86,51,62,NA,NA,76.75,NA,76.75,10,60.666666666666664,36.6,43,76,38,23.666666666666668,29.428571428571427,8.833333333333334,12,16,14,60
600,78,88,85,71,75,81,31,53,NA,NA,70.25,NA,70.25,51.53846153846154,82.66666666666667,80,94.33333333333333,91.66666666666667,66.66666666666667,0,15,40.666666666666664,61.333333333333336,66.66666666666667,33,23.333333333333332
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,94,75,76,17,63,7,20,16,NA,NA,46,NA,46,82.3076923076923,84,65.6,99.66666666666667,42.666666666666664,63.333333333333336,3.6666666666666665,42.57142857142857,44.333333333333336,89.66666666666667,60.666666666666664,45.666666666666664,17.666666666666668
206,90,100,74,78,75,98,75,75,NA,NA,83.125,NA,83.125,24.615384615384617,78,84,69,100,68,60,27,4.833333333333333,100,100,100,86
237,96,100,100,96,96,92,73,76,NA,NA,91.125,NA,91.125,20.76923076923077,73.33333333333333,83.8,46.666666666666664,96.66666666666667,16,43,0,2.5,29.666666666666668,81,51,20.333333333333332
333,10,0,0,0,11,0,0,0,NA,NA,2.625,NA,2.625,40.76923076923077,40,42.2,23,30.333333333333332,24,17,16.571428571428573,25.333333333333332,10,66.66666666666667,43,19
500,22,91,85,82,15,89,0,0,NA,NA,48,NA,48,5.384615384615385,54,27.2,65.33333333333333,96,10.333333333333334,0,0,1.3333333333333333,12.666666666666666,59.333333333333336,60.333333333333336,7
456,50,100,100,100,48,100,52,30,NA,NA,72.5,NA,72.5,0,82.66666666666667,67.6,63.666666666666664,79.33333333333333,66.33333333333333,17,0,0,0,84,23.666666666666668,0
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,0,0,50,0,0,30,0,0,NA,NA,10,NA,10,4.615384615384615,42,18,28.333333333333332,31.666666666666668,10,16.666666666666668,15,0,20,66.66666666666667,73.33333333333333,26.666666666666668
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,31,22,97,47,53,48,27,12,NA,NA,42.125,NA,42.125,7.6923076923076925,62.666666666666664,39.4,60.666666666666664,98.66666666666667,58.333333333333336,0,3,3.8333333333333335,42,98,33,90.66666666666667
0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,10,2,0,0,0,0,10.333333333333334,5.714285714285714,0,0,0,0,0
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,20,5,5,0,5,80,0,0,NA,NA,14.375,NA,14.375,15.384615384615385,41.333333333333336,21.6,25,50,76.66666666666667,50,32.142857142857146,4.666666666666667,80,83.33333333333333,93.33333333333333,25
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,89,99,100,99,88,85,83,84,NA,NA,90.875,NA,90.875,76.15384615384616,100,99.2,99.66666666666667,34.333333333333336,89.33333333333333,14.333333333333334,11,38.166666666666664,98.66666666666667,66,99.66666666666667,99.33333333333333
100,0,75,75,50,25,75,0,20,NA,NA,40,NA,40,10,47.333333333333336,41,18.333333333333332,73.33333333333333,25,6.666666666666667,10.714285714285714,0,16.666666666666668,50,8.333333333333334,28.333333333333332
579,65,0,25,35,61,24,60,66,NA,NA,42,NA,42,44.61538461538461,46.666666666666664,45,15,23.333333333333332,50,4.666666666666667,25.285714285714285,41.833333333333336,0,0,3.3333333333333335,92.33333333333333
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,15,90,85,62,45,96,16,13,NA,NA,52.75,NA,52.75,11.538461538461538,73.33333333333333,83.6,29.666666666666668,79,56.666666666666664,72,13.285714285714286,14.166666666666666,84,88,91.66666666666667,43.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,69,55,61,71,72,48,17,30,NA,NA,52.875,NA,52.875,21.53846153846154,59.333333333333336,41,53.666666666666664,49,69,32.666666666666664,28.428571428571427,30.833333333333332,62.666666666666664,81.33333333333333,60.333333333333336,72.33333333333333
0,0,0,0,0,0,25,0,0,NA,NA,3.125,NA,3.125,6.153846153846154,16,2.4,10,23.666666666666668,7,0,12.571428571428571,0,32.333333333333336,45.666666666666664,100,0.3333333333333333
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,14,24,26,7,0,0,0,NA,NA,8.875,NA,8.875,0,27.333333333333332,13,3.3333333333333335,14.666666666666666,8.333333333333334,0,0,0,7.666666666666667,0.3333333333333333,0,7.333333333333333
362,59,69,74,28,74,70,53,63,NA,NA,61.25,NA,61.25,10,80.66666666666667,87,68.66666666666667,77,58.666666666666664,67.66666666666667,26.571428571428573,9.666666666666666,69.66666666666667,80.66666666666667,74.33333333333333,66.66666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,11,10,4,60,61,3,0,17,NA,NA,20.75,NA,20.75,38.46153846153846,50.666666666666664,23.6,49,34,10.666666666666666,11.333333333333334,15.428571428571429,9.166666666666666,37.333333333333336,50.666666666666664,23.666666666666668,18.666666666666668
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,20,20,39,20,13,40,0,0,NA,NA,19,NA,19,16.153846153846153,40,16,60,48,85.33333333333333,13.333333333333334,16.857142857142858,10.666666666666666,50.333333333333336,30,26.666666666666668,87
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,54,97,67,0,13,38,38,6,NA,NA,39.125,NA,39.125,27.692307692307693,56.666666666666664,28.6,35,68.66666666666667,32.333333333333336,4.333333333333333,8.714285714285714,17.166666666666668,40.666666666666664,76.66666666666667,13.666666666666666,52.333333333333336
298,0,5,5,0,0,2,0,0,NA,NA,1.5,NA,1.5,19.23076923076923,56.666666666666664,24.2,30,48.333333333333336,85.33333333333333,21.333333333333332,42.857142857142854,24.5,63,93.33333333333333,70.33333333333333,85
209,49,33,70,72,15,9,13,13,NA,NA,34.25,NA,34.25,48.46153846153846,66,57,29.666666666666668,47.666666666666664,63.666666666666664,42,27.285714285714285,20.333333333333332,61.333333333333336,46,9,62.333333333333336
423,100,100,31,50,100,25,100,100,NA,NA,75.75,NA,75.75,65.38461538461539,73.33333333333333,85.8,35.666666666666664,65.33333333333333,58,99.33333333333333,33.57142857142857,47.333333333333336,49.333333333333336,99.66666666666667,34,88.66666666666667
403,27,52,70,82,33,47,32,35,NA,NA,47.25,NA,47.25,16.923076923076923,53.333333333333336,62.8,33,81.33333333333333,66,0,0,9.5,17.666666666666668,42.333333333333336,33,65.33333333333333
80,75,75,20,75,75,75,75,75,NA,NA,68.125,NA,68.125,33.07692307692308,62.666666666666664,28,93.33333333333333,63.333333333333336,56.666666666666664,50,28.571428571428573,9.166666666666666,95,66.66666666666667,88.33333333333333,30
136,70,55,58,70,34,86,55,14,NA,NA,55.25,NA,55.25,10.76923076923077,59.333333333333336,42,43.666666666666664,63,36.666666666666664,28.666666666666668,14.571428571428571,24.666666666666668,41.333333333333336,91,4.666666666666667,6.333333333333333
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,90,83,0,90,90,90,90,90,NA,NA,77.875,NA,77.875,13.846153846153847,60.666666666666664,83.4,43.666666666666664,48.333333333333336,21.666666666666668,51.666666666666664,43.57142857142857,1.6666666666666667,14,10,0,0
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,26,67,73,0,21,55,7,17,NA,NA,33.25,NA,33.25,23.076923076923077,61.333333333333336,67.4,66.33333333333333,88.33333333333333,68.66666666666667,38.333333333333336,31.428571428571427,19.5,63,71.33333333333333,63.666666666666664,61
350,10,60,77,40,30,60,5,30,NA,NA,39,NA,39,46.15384615384615,61.333333333333336,61.4,46.666666666666664,60,61.333333333333336,71.66666666666667,47,63.333333333333336,73.33333333333333,91.66666666666667,53.333333333333336,70
497,5,0,27,65,6,0,0,0,NA,NA,12.875,NA,12.875,36.15384615384615,52,77,36,48,46.666666666666664,33.333333333333336,36.57142857142857,66,100,71.66666666666667,100,100
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0,10,16,18,0,4,1,0,NA,NA,6.125,NA,6.125,20,29.333333333333332,49.2,27.333333333333332,36.666666666666664,48,20,32.285714285714285,45.5,81.33333333333333,85.66666666666667,61.666666666666664,71
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,5,75,80,50,10,25,5,5,NA,NA,31.875,NA,31.875,7.6923076923076925,71.33333333333333,69,55,78.33333333333333,63.333333333333336,28.333333333333332,44.285714285714285,34.166666666666664,38.333333333333336,28.333333333333332,33.333333333333336,60
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,48,85,80,81,50,82,57,58,NA,NA,67.625,NA,67.625,23.076923076923077,76.66666666666667,47.8,65,40.666666666666664,48,32,13.285714285714286,8,51.666666666666664,52,42.333333333333336,48
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,13,1,10,9,11,0,0,0,NA,NA,5.5,NA,5.5,2.3076923076923075,9.333333333333334,5.4,9,35,0.6666666666666666,23.666666666666668,10.142857142857142,0,0.6666666666666666,1,2.6666666666666665,2.6666666666666665
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,60,10,30,10,50,5,0,0,NA,NA,20.625,NA,20.625,20,48,28,26.666666666666668,43.333333333333336,40,16.666666666666668,2.857142857142857,3.3333333333333335,58.333333333333336,35,20,26.666666666666668
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,21,4,15,8,8,41,8,20,NA,NA,15.625,NA,15.625,23.076923076923077,33.333333333333336,11.8,28,37.333333333333336,47.333333333333336,12,14.857142857142858,21.833333333333332,18,20.333333333333332,8.333333333333334,17
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,99,74,89,98,97,98,98,19,NA,NA,84,NA,84,8.461538461538462,64.66666666666667,56.2,66,76.66666666666667,37.333333333333336,22.333333333333332,7.285714285714286,10,43,99.66666666666667,81.66666666666667,53.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0,0,16,6,0,0,0,0,NA,NA,2.75,NA,2.75,2.3076923076923075,21.333333333333332,4.4,8.333333333333334,18.333333333333332,3,4.333333333333333,0,0,3.3333333333333335,1,1.6666666666666667,2
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,10,8,22,39,22,22,11,21,NA,NA,19.375,NA,19.375,7.6923076923076925,40.666666666666664,11.2,28.666666666666668,2.3333333333333335,24.333333333333332,22.666666666666668,13.571428571428571,1.1666666666666667,13.666666666666666,2.3333333333333335,25.333333333333332,56
20,0,4,91,39,0,94,14,0,NA,NA,30.25,NA,30.25,6.153846153846154,53.333333333333336,53.6,59.666666666666664,81,84.33333333333333,41.333333333333336,10.285714285714286,0,71.66666666666667,59,42.333333333333336,60
235,100,100,60,70,100,100,100,100,NA,NA,91.25,NA,91.25,8.461538461538462,94,100,83.33333333333333,96.66666666666667,71.66666666666667,80,51.42857142857143,0,40,100,30,23.666666666666668
185,51,85,65,55,51,70,51,25,NA,NA,56.625,NA,56.625,20,45.333333333333336,57.2,26.666666666666668,73.33333333333333,51.666666666666664,20.666666666666668,25,7.5,40,35,41.666666666666664,51.666666666666664
285,51,27,27,70,63,85,11,85,NA,NA,52.375,NA,52.375,36.92307692307692,76.66666666666667,77.4,36.666666666666664,79,28,15.666666666666666,24,36.666666666666664,76,60,46.333333333333336,73.66666666666667
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,79,89,93,2,67,100,47,66,NA,NA,67.875,NA,67.875,28.46153846153846,80.66666666666667,78.2,65.66666666666667,84.66666666666667,59.333333333333336,46.666666666666664,34.42857142857143,15.166666666666666,58,66.66666666666667,50,85
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,100,70,53,76,100,84,100,100,NA,NA,85.375,NA,85.375,29.23076923076923,78.66666666666667,71.2,63.333333333333336,31.666666666666668,64,89,7.142857142857143,39.166666666666664,33.333333333333336,100,90.66666666666667,51.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,95,59,69,46,87,69,70,60,NA,NA,69.375,NA,69.375,23.846153846153847,69.33333333333333,52.6,41.666666666666664,82.66666666666667,74.66666666666667,85,44.714285714285715,12.166666666666666,79.66666666666667,88.66666666666667,71.33333333333333,54.666666666666664
523,59,6,75,24,0,19,4,7,NA,NA,24.25,NA,24.25,32.30769230769231,46,36.8,58.666666666666664,33.333333333333336,85.66666666666667,5.666666666666667,29.142857142857142,28.333333333333332,38.333333333333336,100,48,74
445,99,100,52,69,68,52,62,65,NA,NA,70.875,NA,70.875,10.76923076923077,83.33333333333333,73.2,56.666666666666664,49.333333333333336,60,3.3333333333333335,25.857142857142858,12.166666666666666,78.33333333333333,90,51.666666666666664,33.333333333333336
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,52,65,65,48,55,81,51,49,NA,NA,58.25,NA,58.25,4.615384615384615,90,81,82.66666666666667,86.66666666666667,81,48.333333333333336,29.571428571428573,8.333333333333334,100,85,94.33333333333333,60.333333333333336
0,0,0,0,34,0,9,0,0,NA,NA,5.375,NA,5.375,0,6,0,0,0,0,0,0,0,0,0,0,0
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,34,7,0,50,16,63,3,1,NA,NA,21.75,NA,21.75,18.46153846153846,52.666666666666664,21.6,18,26.666666666666668,58,4.333333333333333,15.571428571428571,8.5,47.666666666666664,56.333333333333336,79.66666666666667,32.666666666666664
501,80,73,50,2,80,100,81,19,NA,NA,60.625,NA,60.625,41.53846153846154,95.33333333333333,67.8,92.66666666666667,92.66666666666667,78,87,38.142857142857146,13.333333333333334,100,98,100,30.333333333333332
540,80,80,80,70,70,50,30,20,NA,NA,60,NA,60,22.307692307692307,98.66666666666667,100,66.66666666666667,90,93.33333333333333,73.33333333333333,21.428571428571427,18,100,100,90,46.666666666666664
130,58,65,33,51,65,11,12,8,NA,NA,37.875,NA,37.875,41.53846153846154,74.66666666666667,71.8,56,62.333333333333336,51.333333333333336,68,46,70.5,81,92.66666666666667,80,50.333333333333336
133,46,74,84,85,54,41,37,24,NA,NA,55.625,NA,55.625,19.23076923076923,67.33333333333333,63.6,34.333333333333336,50,85,33.666666666666664,26.428571428571427,17.833333333333332,62.333333333333336,67.33333333333333,64.33333333333333,44.666666666666664
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,60,21,80,50,60,30,0,0,NA,NA,37.625,NA,37.625,29.23076923076923,51.333333333333336,29,20,46.666666666666664,28.333333333333332,43.333333333333336,37.142857142857146,34.833333333333336,58.666666666666664,55,76.66666666666667,20
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,95,94,95,94,100,98,96,100,NA,NA,96.5,NA,96.5,0,88,59.2,31.333333333333332,96.66666666666667,60,0.6666666666666666,1.2857142857142858,0.5,29,2,1.6666666666666667,18
29,7,10,13,14,12,28,0,0,NA,NA,10.5,NA,10.5,12.307692307692308,42.666666666666664,68,48.666666666666664,58.333333333333336,71.66666666666667,79.33333333333333,46.285714285714285,34.5,74,75.66666666666667,65,65
NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,29,28,53,73,40,71,9,6,NA,NA,38.625,NA,38.625,30.76923076923077,59.333333333333336,27.6,32.333333333333336,41,43,16.333333333333332,13.428571428571429,15,17.333333333333332,25.333333333333332,21,51.333333333333336
