ID,EBI_sum,EDI_total,ASC_Unity,ASC_Spiritual,ASC_Bliss,ASC_Insight,ASC_Disembodiment,ASC_Imp Contr Cogn,ASC_Anxiety,ASC_Complex im,ASC_Elem im,ASC_Aud-Vis,ASC_Changed Meaning,CEQ_Fear,CEQ_Grief,CEQ_Physical distress,CEQ_Insanity,CEQ_Isolation,CEQ_Death,CEQ_Paranoia,CEQ_Total,MEQ_Mystical,MEQ_PosiMood,MEQ_SpaceTime,MEQ_Ineffability,MEQ_Total
7ltD978kU6ExxJEHgJcbRZEFVRkXYNqc',316,47.125,50,37.333333333333336,35.333333333333336,42.666666666666664,94.66666666666667,38,52.333333333333336,54.666666666666664,77,93,42.666666666666664,44,43.333333333333336,32,60,40,0,40,39.23076923076923,49.333333333333336,50,66.66666666666667,73.33333333333333,55.333333333333336
7rx5N1VyUftP0ADaliqcXlS9TKP9MDGy',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7tm9YyNzGNd4GuvU2MJNKXFBcg8Saaj2',138,45.875,44.2,83,92,30.666666666666668,17,16.714285714285715,0,27.333333333333332,14.333333333333334,64.66666666666667,73.33333333333333,0,0,16,0,0,0,0,3.076923076923077,64,73.33333333333333,46.666666666666664,73.33333333333333,63.333333333333336
84kYa11qIAXaFbM93JfFgVLMxpkX27a2',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88HGv1GzpXK1AKWEG2d1fzYE5K8RcDCd',102,80.625,68,60.333333333333336,86.66666666666667,54.666666666666664,73.33333333333333,26.428571428571427,6.333333333333333,53,91.33333333333333,9,27,20,6.666666666666667,20,6.666666666666667,6.666666666666667,40,0,13.846153846153847,77.33333333333333,76.66666666666667,76.66666666666667,66.66666666666667,76
8ANgbKuTPWmSoDIROmSy0V199wvDkrOQ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8JSvshdxjjkE6pm73yjdUJ99R7pgw3Nf',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8Npf6IMKga9ge1guwLogp47IzKPC8Anu',180,67.5,60.6,57.333333333333336,41,51.666666666666664,60,12.571428571428571,5.833333333333333,79,98.66666666666667,81.66666666666667,37.666666666666664,32,40,44,20,26.666666666666668,20,0,30.76923076923077,70.66666666666667,66.66666666666667,60,80,68.66666666666667
8RdgiXqj9li6qSTDDdMbsGzO8fC00stP',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8cT55fMiLLYLtQ9OKl8EgDGVJvwLRi45',40,6.875,9.4,11.333333333333334,14.333333333333334,10.666666666666666,11.666666666666666,16.857142857142858,1.1666666666666667,0,9,5.333333333333333,20,8,10,4,0,53.333333333333336,0,40,13.846153846153847,16,33.333333333333336,0,13.333333333333334,16
8jm1tXfhTnXSfwnbmdN77JOEQhbiZZQD',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8oe6BYZsAwmkOrYz0uUi0mgml8GZsVOX',145,18.75,9.4,33.333333333333336,36.666666666666664,21.333333333333332,3.6666666666666665,15.142857142857142,6.166666666666667,5,10.666666666666666,69.33333333333333,41.666666666666664,8,0,20,6.666666666666667,13.333333333333334,0,10,8.461538461538462,14.666666666666666,70,20,73.33333333333333,32.666666666666664
8paLJ4Y1xN2kLJRGkoLM9do9z3kf0KEC',315,60.625,36,35,50,30,15,32.857142857142854,23.333333333333332,65,88.33333333333333,65,33.333333333333336,40,40,16,46.666666666666664,33.333333333333336,0,10,30,34.666666666666664,36.666666666666664,50,80,42.666666666666664
8uA4a6TwlBSJhOrN987U3v7IOd5kt6Js',49,15.25,29.4,45.666666666666664,0,39.666666666666664,7,26.142857142857142,29.333333333333332,79.66666666666667,73.66666666666667,44,46,76,50,20,80,86.66666666666667,0,60,53.84615384615385,58.666666666666664,56.666666666666664,73.33333333333333,80,63.333333333333336
8vS0Jdk5hnvt7fyWeWFolDMyCZJnhn3Z',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8z1szf6SaS87DDOBAZ31n6jW9Gz2ufba',200,74.375,68,17,100,48.666666666666664,0,46.857142857142854,83.33333333333333,40.333333333333336,68.33333333333333,93.33333333333333,33,96,46.666666666666664,72,66.66666666666667,60,40,40,63.84615384615385,46.666666666666664,76.66666666666667,80,80,62.666666666666664
97FRaFPDpdCdJi6YL9vxDJ9zj2q5LhJf',88,7.625,20.2,44,48,19.333333333333332,0,1.7142857142857142,0,2,0.6666666666666666,18,8,0,0,0,0,0,0,0,0,45.333333333333336,53.333333333333336,6.666666666666667,40,38.666666666666664
9Gk7hHApyljfCrDkggLuwP6fnUbWXOVC',130,53,53,33.333333333333336,80,75,5,2.857142857142857,0,80,53.333333333333336,81.66666666666667,56.666666666666664,0,0,16,13.333333333333334,0,0,0,4.615384615384615,74.66666666666667,93.33333333333333,66.66666666666667,80,77.33333333333333
9IGP7fYgGGMzqK7DfCJquIMtGH9xi044',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9NKjuLbXaJG67L0JkrFcvgjAiAveX2pk',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9SVA6lB9UZJ8CqmqlxP9tR2hWJQlm4wR',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9fbYPqlaMxbxDTLu5PKMgw9sJFlt1v3d',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9gWoqbXXzsLzFJwWhWbBuqE76BBk9ity',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9iI6DKRoCjEQZcWG8YGntGvt4BZlHRWr',308,20,47.2,37,46.333333333333336,41.666666666666664,26,15.857142857142858,14.5,69.33333333333333,89,72.66666666666667,66.33333333333333,64,50,44,46.666666666666664,40,0,50,46.15384615384615,74.66666666666667,76.66666666666667,76.66666666666667,80,76
9iPQTEGp3bjruDjC46J9luOIhC7J3WMx',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9pjoS0TLagdfR0QUKwDhsCPmvjx0FPY1',600,34.625,13.2,0,83.33333333333333,66.66666666666667,0,14.285714285714286,13,83.33333333333333,6.666666666666667,33.333333333333336,16.666666666666668,12,20,16,0,20,0,0,12.307692307692308,32,50,53.333333333333336,100,46.666666666666664
9wjxXaFTB8rF5AHK2DFZQpYsvLtzKmB4',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A531hwThAGYacN1Z00YgAhymi3KfZ3os',400,18.75,55,33.333333333333336,100,100,41.666666666666664,0,8.333333333333334,100,100,100,66.66666666666667,8,6.666666666666667,0,0,0,0,0,3.076923076923077,58.666666666666664,100,40,86.66666666666667,66
ACPqqYBAVVpbrbuvaOU82n3JrT5uYV10',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEOrEWNGE5x2JjZN3b334BoSoTZNlj1X',400,45.125,34.6,63.666666666666664,91.66666666666667,83.66666666666667,0,0,0,13.666666666666666,16,0,75,8,23.333333333333332,4,0,0,0,0,7.6923076923076925,76,73.33333333333333,40,33.333333333333336,64
AMkHsibUG8klMI6BQKMSGp61DPNAXF6F',94,30.75,46,10.666666666666666,43.333333333333336,19,19.333333333333332,10.428571428571429,3.1666666666666665,28,38,27.333333333333332,32.333333333333336,16,10,32,6.666666666666667,33.333333333333336,0,20,17.692307692307693,29.333333333333332,40,53.333333333333336,86.66666666666667,42
AOZ7kOAvf6JcIKSiTxPY9rHj9wemkLuP',77,33.5,47.4,42.666666666666664,53,20.666666666666668,22.333333333333332,25.285714285714285,4.833333333333333,19,34,40,34.333333333333336,20,0,16,0,80,10,0,16.923076923076923,54.666666666666664,56.666666666666664,56.666666666666664,60,56
APoT6uRdw7kHZnMrjF4Px09NlPcF4FKp',373,18.625,28.4,35.666666666666664,84.33333333333333,41.333333333333336,10,16,0,2,53.666666666666664,44.333333333333336,47.666666666666664,8,20,40,0,40,0,10,19.23076923076923,58.666666666666664,100,36.666666666666664,66.66666666666667,63.333333333333336
AeSLE4e9KOmuNxTIyOdSuDQ8J1CEri3h',499,24.5,58.4,58,82.66666666666667,54.333333333333336,44.333333333333336,6.714285714285714,7.333333333333333,45.333333333333336,72.66666666666667,96,73.33333333333333,4,13.333333333333334,4,6.666666666666667,0,0,0,5.384615384615385,74.66666666666667,83.33333333333333,40,86.66666666666667,70.66666666666667
AiMxzi9jXXuWzPBb4qNjI3zutiL9yFRk',540,98.75,80,66.66666666666667,100,100,63.333333333333336,30,0,33.333333333333336,36.666666666666664,33.333333333333336,58.333333333333336,0,93.33333333333333,16,0,0,0,0,24.615384615384617,89.33333333333333,100,100,100,94.66666666666667
AoBrH0wKoCUKZLbvHsU6VJFAKaJXrjVV',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ap6tgyd2S0u4fHoxIIzU4AukoY5F7SH8',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aw4FDm6XxUJiRuwC8L3Zonwm9RQyxG15',330,10.625,66.2,48,66.66666666666667,43.666666666666664,74.66666666666667,19.571428571428573,26.833333333333332,49.666666666666664,1,0,100,24,26.666666666666668,12,46.666666666666664,86.66666666666667,0,0,28.46153846153846,66.66666666666667,50,33.333333333333336,40,54
AxyZSDsBAwxUBMDttWJDizEygjPFYpuv',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6hyMy6Gbl3ztHoPu69Ti8nyOsduReYK',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BSHjYIU6H4qNI7Ohra3GogfV8W9VuI36',379,43.75,68.4,74,77.33333333333333,69.66666666666667,44.333333333333336,12.714285714285714,4.833333333333333,64,85.33333333333333,86.33333333333333,62,16,13.333333333333334,32,6.666666666666667,33.333333333333336,0,0,16.923076923076923,60,73.33333333333333,46.666666666666664,73.33333333333333,61.333333333333336
BTA86viQTK5FVck4rtzZByIKOrgH0zd2',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BWcJYFPD4RlzOSyyjtk1zz2S5XOz7yTj',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BZAbXJeYvT2s5btS2rilCO6XcNDicZd1',372,44.375,44,37,70.66666666666667,40,0,7.142857142857143,10.166666666666666,33.333333333333336,100,16.666666666666668,66.66666666666667,64,36.666666666666664,0,33.333333333333336,46.666666666666664,0,0,30,61.333333333333336,73.33333333333333,66.66666666666667,73.33333333333333,66
Bahoe8xF2l1WSQgwSQJl2ZFssXUh2mfb',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BeZfY3pIYBXK7u8bH1x3MPjdJv5djFki',304,54.125,94.4,81,97,74.66666666666667,88.66666666666667,26.714285714285715,5,98.33333333333333,92,89.66666666666667,82.33333333333333,12,13.333333333333334,12,13.333333333333334,13.333333333333334,0,20,12.307692307692308,86.66666666666667,90,76.66666666666667,86.66666666666667,85.33333333333333
BpdI1K9s7MhY2wZW66s7UXedutBuNK7b',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BqnqZZ5tcap0Z5HI0L5XXyLPp7ysc5Hu',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BtsOuwEPzJOiYAT3WGF5OpfZG056U4cI',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BxBgPz8KhViaucgpEqBDrkiQQL1RRHgS',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
By9rMDGiESgBCEpJjKsFKnVs0weWmHxH',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C6jeDJXvHpaOmejxLzUv2162DhRrpIhk',351,35.5,58.8,14.666666666666666,100,20.666666666666668,55,23,2.8333333333333335,100,96.33333333333333,78.33333333333333,71.33333333333333,0,13.333333333333334,48,13.333333333333334,40,0,20,20,60,90,50,86.66666666666667,66.66666666666667
C7VKvfnvvHi0EA7sN59ZWtiH8aCTV4Y0',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CALxcCvxQuZUHe4NUU8D0ARZyK1BAvAW',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CDe6ECU8sKYyWTnWu4BZyHHEtEtyjOC6',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CKJC0hp8pAjLB4JMkkPgJKp3xMaVtvXa',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CX6w02qIpQTSnKRuID0xYcajbJQJXKjg',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYpl6V5sSvS8RW1HUUN8vBUpWKgYPaXI',572,95.5,78.6,99.33333333333333,99.66666666666667,49,76.33333333333333,0,0,66,49.333333333333336,65.66666666666667,48.666666666666664,16,53.333333333333336,48,0,0,0,0,24.615384615384617,80,80,33.333333333333336,80,70.66666666666667
CZtSaoh9TEPPRizf0lxQudtqfjZWOKzH',1,54.625,21.4,10,28,34.333333333333336,47.333333333333336,25.428571428571427,6.5,87.33333333333333,100,67.66666666666667,40.666666666666664,60,23.333333333333332,28,26.666666666666668,26.666666666666668,0,30,30.76923076923077,53.333333333333336,43.333333333333336,63.333333333333336,93.33333333333333,57.333333333333336
CckrE2AKMHfzDxrzMoLDnwl8zuCDzWYe',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CiC0Ird1YFHAIMcBKiropcrMXKWSTTF3',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cr5wtgffzqwNsjl2A1kD25oWsqVtD9dv',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CrKaKXldVNbWdrObJCsfSbDF9kyRcVto',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D2MPZDvra3sqll6FjOHjjKbD7P89fQzk',111,45.375,51.8,37.666666666666664,64.33333333333333,57,20.666666666666668,24.714285714285715,31.666666666666668,53,16.666666666666668,51,80,0,10,4,0,53.333333333333336,0,0,9.23076923076923,41.333333333333336,63.333333333333336,53.333333333333336,60,50
D2rPkHHO6MxdZFC3Ev7lS6E1rHEazgE1',49,38.5,52,27.333333333333332,79.66666666666667,35,45,16.571428571428573,25.833333333333332,32.666666666666664,68,41.333333333333336,64,28,6.666666666666667,16,46.666666666666664,0,0,0,15.384615384615385,57.333333333333336,63.333333333333336,50,80,59.333333333333336
D9cOElgjC3faKATqByrtfKN2M3bKJh19',129,97.5,96,99.33333333333333,98,90,69,65.42857142857143,43.166666666666664,67.33333333333333,86,97.66666666666667,83.66666666666667,32,3.3333333333333335,28,20,6.666666666666667,40,30,20.76923076923077,94.66666666666667,90,100,86.66666666666667,94
DKPi6J4BBQlUPYb9dy2IQOiKe1WamG2q',345,18.875,47.8,43,59.666666666666664,58.333333333333336,37.333333333333336,27.285714285714285,30.166666666666668,46.333333333333336,33.666666666666664,15.333333333333334,83.33333333333333,52,40,8,53.333333333333336,46.666666666666664,0,40,35.38461538461539,53.333333333333336,80,36.666666666666664,100,60
DS6kZTKzgsHMtHv0TjSN0fuajoem005n',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DnbL0JIvjAfcv6B4vUROjTOFQvtA69Tz',418,22,36.8,51,46.333333333333336,72.33333333333333,34,20.571428571428573,0,73.33333333333333,55.333333333333336,1.3333333333333333,38,20,20,36,0,0,0,0,15.384615384615385,36,66.66666666666667,36.666666666666664,73.33333333333333,46
E29X1jWxveXkOF1QWumgXyHwFgwzcuCF',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E8EEJFSu8RRD0OD0mlZI1PaYvlhQmy2g',249,56.125,80.6,66.33333333333333,92,82.33333333333333,63.333333333333336,0,0,74.33333333333333,77.33333333333333,0,18.666666666666668,0,0,4,0,0,0,0,0.7692307692307693,81.33333333333333,73.33333333333333,56.666666666666664,66.66666666666667,73.33333333333333
EGStigF2v8Eg89EM5pQKOIy1oDOClc9X',0,25.875,15,33.333333333333336,33.333333333333336,41.666666666666664,13.333333333333334,21.428571428571427,0,58.333333333333336,86.66666666666667,83.33333333333333,31,4,0,24,0,0,0,0,5.384615384615385,17.333333333333332,73.33333333333333,33.333333333333336,66.66666666666667,36.666666666666664
EfiyPqINOzJCdwqhxrsgHhpQo8Q6IYG8',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EgLshHALpo6eaw3dZOtzrwL9g3FxG15M',375,68.75,28,30,30,65,20,5,1.6666666666666667,50,91.66666666666667,6.666666666666667,86.66666666666667,12,0,12,0,0,0,0,4.615384615384615,48,63.333333333333336,30,80,50.666666666666664
Eh2iNcD71uYPiWIWaibbC61j2QytCNkm',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EiFs6S0Vsbe2NTvb00GgXBNEC1Kl1Zxw',545,58.25,42.6,49.666666666666664,34.666666666666664,52.333333333333336,100,7.571428571428571,12.333333333333334,100,100,91.66666666666667,33.333333333333336,24,73.33333333333333,52,13.333333333333334,60,0,0,40,48,86.66666666666667,46.666666666666664,93.33333333333333,60
EiXp1Q7fu811KvUhK2vyEm2QmDjDFqlB',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EylCQvhrC43q3Xh36ElQcUSghXy1Gost',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F48Bo5mkS1uugro00Z0Dkbh0xJc7UMbg',485,84.125,71,44.333333333333336,96.33333333333333,92.33333333333333,10,28.571428571428573,7,75.66666666666667,80,84,57,0,0,4,0,0,0,10,1.5384615384615385,78.66666666666667,100,26.666666666666668,66.66666666666667,71.33333333333333
FRCWnbaR0aPuRnJOv95KmhqFzCcFYW43',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FS4DNLffkhNx0BE1BHGPU055lWH2B3tD',350,78.75,86,60,80,66.66666666666667,43.333333333333336,18.571428571428573,18.333333333333332,86.66666666666667,86.66666666666667,80,70,8,3.3333333333333335,44,0,6.666666666666667,0,0,11.538461538461538,76,83.33333333333333,76.66666666666667,80,78
FTwPeGYAN0zclmtzby9El32eZYmT1FNP',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FlqTPrzOtQF59hfVzCP1D68tOtPAuHUN',536,54.625,58.8,60,55.333333333333336,40.333333333333336,58.333333333333336,34,5,63.333333333333336,56.666666666666664,25.333333333333332,30,0,60,0,0,33.333333333333336,0,0,17.692307692307693,80,60,53.333333333333336,80,70.66666666666667
FnVREh5faoqPlIdYRShDii8EzSYGFoS8',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FrYxPqGhz6rkdrgY64AnWPImzK50nOWU',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fz9LbG6vPEGOhTUo0olBgNd0Q8LAFMkO',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FzTOs5Oc6gwbGLmwATQhYmze0Bneq2Gm',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G5JPYChOlRyutVy3UePCFeHGFDVJ6LGN',398,74.5,40.4,33.333333333333336,55.333333333333336,59.666666666666664,51,20.428571428571427,9.333333333333334,41.333333333333336,13,1.3333333333333333,54.333333333333336,12,0,44,6.666666666666667,0,30,0,13.846153846153847,70.66666666666667,86.66666666666667,76.66666666666667,100,78
GBUeoVj8uTUOxarRGdo1zKdnNcton4YZ',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GDSpGwJvyYnRtoCRawOm1MSbzhK19lQa',305,70.375,96,43,99.33333333333333,61,86.33333333333333,23.285714285714285,19.5,86,93,96.66666666666667,86,36,26.666666666666668,48,20,0,50,10,29.23076923076923,89.33333333333333,100,76.66666666666667,40,84
GH7lanmplKJvKX5Q5ECDCvLEKsZopWs3',408,82,83.4,79.66666666666667,73,63,55,43.57142857142857,16.5,88.66666666666667,86.33333333333333,45.666666666666664,72.66666666666667,40,43.333333333333336,56,26.666666666666668,46.666666666666664,70,0,42.30769230769231,86.66666666666667,86.66666666666667,83.33333333333333,100,87.33333333333333
GHZWvfiI227rvqLm0TfJlXpzCo8AlruP',226,2.625,9.4,0,20.666666666666668,15,29,8,12.333333333333334,49,18.333333333333332,66.66666666666667,0,8,43.333333333333336,0,0,0,0,0,11.538461538461538,5.333333333333333,23.333333333333332,30,60,19.333333333333332
GNlHQwRlAieV4deMudzkIFObHnNqlUP1',98,23.125,9.4,22.666666666666668,26.333333333333332,10,8,9.285714285714286,1.8333333333333333,9.666666666666666,17.333333333333332,15,26.333333333333332,4,3.3333333333333335,20,6.666666666666667,0,0,0,6.153846153846154,41.333333333333336,53.333333333333336,26.666666666666668,46.666666666666664,41.333333333333336
GOxg7HL8KwjTVqqnTrYaNTiWclFXNA8G',12,60.375,44.4,16.666666666666668,20.333333333333332,0,33.333333333333336,66.57142857142857,40.833333333333336,37.666666666666664,84.33333333333333,65,84,40,36.666666666666664,20,66.66666666666667,53.333333333333336,10,0,34.61538461538461,30.666666666666668,56.666666666666664,80,100,52.666666666666664
GSOwe3aDfLVSmAKUCbaPxeHwhR1iaUOS',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GYLrONKgAcGe1eCxxXaXu9T5z7UyHldS',72,19,2,29,74,47,3.3333333333333335,3.5714285714285716,9.166666666666666,86.33333333333333,66,88.33333333333333,21.666666666666668,8,0,32,0,0,0,0,7.6923076923076925,5.333333333333333,73.33333333333333,40,73.33333333333333,32.666666666666664
GdlmaBqqfRBzCT85FFJT7fa4Y3gmKgat',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GkNxRSL93ZAtU4mmJ1cuE2QIGUlK5S95',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GrEaULadBlxT20SwI2WyhKreXYfhgeRn',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gtpalx65klgaxzq9WGJOf7K6X61WulJ4',215,44.875,18,20,66.66666666666667,41.666666666666664,8.333333333333334,24.285714285714285,9.166666666666666,40,30,46.666666666666664,36.666666666666664,12,16.666666666666668,12,26.666666666666668,46.666666666666664,0,20,18.46153846153846,41.333333333333336,70,43.333333333333336,40,47.333333333333336
GvUYiJvx3e96rv1awu4VOkRL4NWbMReI',457,71,63.6,52.666666666666664,93,64.66666666666667,1,8.857142857142858,1.1666666666666667,98,99.33333333333333,91.33333333333333,36,4,20,16,0,40,0,10,13.846153846153847,72,90,23.333333333333332,80,66.66666666666667
GwOMxH1xoixt7vOOu0KeilL4ftVuoaCP',499,59,40.2,42.333333333333336,46.666666666666664,73.66666666666667,2,21.285714285714285,9.666666666666666,29.333333333333332,59.333333333333336,13,12.333333333333334,8,10,8,26.666666666666668,20,20,0,12.307692307692308,57.333333333333336,66.66666666666667,53.333333333333336,100,62.666666666666664
H9Ayrn5PBYDjHGVxpEnAA76dafeGsZlt',25,59.25,41,33.333333333333336,95.66666666666667,61,41,51.57142857142857,8.5,63.666666666666664,93.33333333333333,41,82,8,10,40,20,20,0,10,16.923076923076923,42.666666666666664,86.66666666666667,53.333333333333336,100,59.333333333333336
H9V924KsYK6Ny2ECK3WwgCh9FSpD0QvS',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
